time.time(), c1pp, vset
1727699701.6156251, 1.069E+01, 550
1727699701.7190976, 1.068E+01, 550
1727699701.8234742, 1.067E+01, 550
1727699702.9284456, 1.066E+01, 551
1727699703.0334098, 1.069E+01, 551
1727699703.1378205, 1.070E+01, 551
1727699703.243697, 1.069E+01, 551
1727699703.3464441, 1.071E+01, 551
1727699703.4494553, 1.068E+01, 551
1727699703.5530698, 1.070E+01, 551
1727699703.6564555, 1.070E+01, 551
1727699703.7595184, 1.069E+01, 551
1727699703.8638196, 1.069E+01, 551
1727699704.9691992, 1.069E+01, 552
1727699705.0729988, 1.069E+01, 552
1727699705.1752746, 1.069E+01, 552
1727699705.278871, 1.072E+01, 552
1727699705.381651, 1.071E+01, 552
1727699705.48479, 1.072E+01, 552
1727699705.5879707, 1.072E+01, 552
1727699705.691679, 1.073E+01, 552
1727699705.795178, 1.072E+01, 552
1727699705.897787, 1.070E+01, 552
1727699707.0042982, 1.071E+01, 553
1727699707.1068103, 1.071E+01, 553
1727699707.2157917, 1.073E+01, 553
1727699707.3182418, 1.073E+01, 553
1727699707.4221048, 1.073E+01, 553
1727699707.5256753, 1.072E+01, 553
1727699707.6299422, 1.072E+01, 553
1727699707.733998, 1.073E+01, 553
1727699707.8426483, 1.073E+01, 553
1727699707.9452703, 1.073E+01, 553
1727699709.0529585, 1.074E+01, 554
1727699709.1560423, 1.075E+01, 554
1727699709.2607453, 1.075E+01, 554
1727699709.3641422, 1.073E+01, 554
1727699709.4679346, 1.075E+01, 554
1727699709.5740986, 1.075E+01, 554
1727699709.6783667, 1.075E+01, 554
1727699709.7811081, 1.076E+01, 554
1727699709.886363, 1.075E+01, 554
1727699709.9898357, 1.076E+01, 554
1727699711.093768, 1.077E+01, 555
1727699711.1981106, 1.074E+01, 555
1727699711.3018808, 1.078E+01, 555
1727699711.4039567, 1.076E+01, 555
1727699711.5093753, 1.076E+01, 555
1727699711.612115, 1.077E+01, 555
1727699711.7154875, 1.077E+01, 555
1727699711.821503, 1.076E+01, 555
1727699711.925035, 1.078E+01, 555
1727699712.0285518, 1.078E+01, 555
1727699713.1347568, 1.076E+01, 556
1727699713.2386768, 1.077E+01, 556
1727699713.3420136, 1.080E+01, 556
1727699713.4442937, 1.080E+01, 556
1727699713.5550022, 1.081E+01, 556
1727699713.658887, 1.078E+01, 556
1727699713.762672, 1.081E+01, 556
1727699713.865155, 1.079E+01, 556
1727699713.9688427, 1.078E+01, 556
1727699714.0729988, 1.077E+01, 556
1727699715.1793268, 1.078E+01, 557
1727699715.282405, 1.078E+01, 557
1727699715.39203, 1.080E+01, 557
1727699715.4965947, 1.080E+01, 557
1727699715.6008184, 1.079E+01, 557
1727699715.7052143, 1.081E+01, 557
1727699715.8100264, 1.081E+01, 557
1727699715.9138892, 1.081E+01, 557
1727699716.0168312, 1.080E+01, 557
1727699716.1201499, 1.081E+01, 557
1727699717.22638, 1.082E+01, 558
1727699717.3317766, 1.081E+01, 558
1727699717.434661, 1.083E+01, 558
1727699717.5380924, 1.085E+01, 558
1727699717.641366, 1.081E+01, 558
1727699717.7447984, 1.082E+01, 558
1727699717.848468, 1.081E+01, 558
1727699717.9520066, 1.082E+01, 558
1727699718.0557556, 1.084E+01, 558
1727699718.1579328, 1.085E+01, 558
1727699719.2623737, 1.083E+01, 559
1727699719.3666296, 1.084E+01, 559
1727699719.4710143, 1.086E+01, 559
1727699719.5747852, 1.084E+01, 559
1727699719.6809587, 1.085E+01, 559
1727699719.7844374, 1.085E+01, 559
1727699719.8878934, 1.085E+01, 559
1727699719.9915748, 1.085E+01, 559
1727699720.0950675, 1.085E+01, 559
1727699720.2002122, 1.085E+01, 559
1727699721.3048973, 1.085E+01, 560
1727699721.4097507, 1.086E+01, 560
1727699721.512917, 1.088E+01, 560
1727699721.6159134, 1.087E+01, 560
1727699721.721999, 1.086E+01, 560
1727699721.8262744, 1.087E+01, 560
1727699721.9298122, 1.085E+01, 560
1727699722.0334826, 1.085E+01, 560
1727699722.136729, 1.085E+01, 560
1727699722.2403548, 1.087E+01, 560
1727699723.3436444, 1.086E+01, 561
1727699723.449021, 1.086E+01, 561
1727699723.5524635, 1.088E+01, 561
1727699723.654079, 1.088E+01, 561
1727699723.759704, 1.090E+01, 561
1727699723.862318, 1.088E+01, 561
1727699723.9668574, 1.090E+01, 561
1727699724.0696273, 1.087E+01, 561
1727699724.173587, 1.086E+01, 561
1727699724.2781868, 1.089E+01, 561
1727699725.383903, 1.089E+01, 562
1727699725.4930801, 1.094E+01, 562
1727699725.5950892, 1.092E+01, 562
1727699725.698435, 1.090E+01, 562
1727699725.8045838, 1.090E+01, 562
1727699725.907945, 1.092E+01, 562
1727699726.0145264, 1.090E+01, 562
1727699726.1197243, 1.089E+01, 562
1727699726.2231147, 1.091E+01, 562
1727699726.3263862, 1.092E+01, 562
1727699727.4314837, 1.089E+01, 563
1727699727.5347965, 1.091E+01, 563
1727699727.6394749, 1.092E+01, 563
1727699727.7425392, 1.094E+01, 563
1727699727.847281, 1.092E+01, 563
1727699727.9516737, 1.092E+01, 563
1727699728.0554714, 1.092E+01, 563
1727699728.1582026, 1.092E+01, 563
1727699728.2601163, 1.092E+01, 563
1727699728.363257, 1.092E+01, 563
1727699729.4695497, 1.093E+01, 564
1727699729.5737371, 1.093E+01, 564
1727699729.6773462, 1.094E+01, 564
1727699729.7813942, 1.095E+01, 564
1727699729.8846624, 1.094E+01, 564
1727699729.9894035, 1.094E+01, 564
1727699730.0933468, 1.094E+01, 564
1727699730.1972325, 1.093E+01, 564
1727699730.300275, 1.094E+01, 564
1727699730.4065833, 1.094E+01, 564
1727699731.5114894, 1.094E+01, 565
1727699731.6178277, 1.094E+01, 565
1727699731.7229156, 1.096E+01, 565
1727699731.826584, 1.096E+01, 565
1727699731.9308538, 1.096E+01, 565
1727699732.0344248, 1.098E+01, 565
1727699732.1380773, 1.096E+01, 565
1727699732.2416592, 1.096E+01, 565
1727699732.3455954, 1.096E+01, 565
1727699732.451871, 1.095E+01, 565
1727699733.5589216, 1.094E+01, 566
1727699733.6623795, 1.096E+01, 566
1727699733.7649987, 1.097E+01, 566
1727699733.8696864, 1.098E+01, 566
1727699733.975669, 1.098E+01, 566
1727699734.0793972, 1.097E+01, 566
1727699734.182838, 1.098E+01, 566
1727699734.2865067, 1.096E+01, 566
1727699734.3893752, 1.097E+01, 566
1727699734.4921637, 1.099E+01, 566
1727699735.5971384, 1.098E+01, 567
1727699735.701861, 1.098E+01, 567
1727699735.8055787, 1.101E+01, 567
1727699735.9087703, 1.099E+01, 567
1727699736.0121932, 1.100E+01, 567
1727699736.1165879, 1.099E+01, 567
1727699736.2201972, 1.101E+01, 567
1727699736.3251705, 1.099E+01, 567
1727699736.428757, 1.099E+01, 567
1727699736.5317452, 1.099E+01, 567
1727699737.6377325, 1.100E+01, 568
1727699737.7416842, 1.100E+01, 568
1727699737.849121, 1.101E+01, 568
1727699737.9525468, 1.101E+01, 568
1727699738.056466, 1.101E+01, 568
1727699738.15902, 1.102E+01, 568
1727699738.261855, 1.100E+01, 568
1727699738.3648522, 1.100E+01, 568
1727699738.4688287, 1.101E+01, 568
1727699738.5715892, 1.104E+01, 568
1727699739.6785073, 1.102E+01, 569
1727699739.781261, 1.101E+01, 569
1727699739.885236, 1.103E+01, 569
1727699739.9877927, 1.104E+01, 569
1727699740.0912743, 1.104E+01, 569
1727699740.1955287, 1.103E+01, 569
1727699740.3009105, 1.103E+01, 569
1727699740.403947, 1.104E+01, 569
1727699740.5073326, 1.104E+01, 569
1727699740.6148427, 1.103E+01, 569
1727699741.7193081, 1.102E+01, 570
1727699741.822332, 1.102E+01, 570
1727699741.9258087, 1.106E+01, 570
1727699742.0286307, 1.106E+01, 570
1727699742.1321034, 1.104E+01, 570
1727699742.2352495, 1.104E+01, 570
1727699742.3382049, 1.107E+01, 570
1727699742.4440143, 1.104E+01, 570
1727699742.550484, 1.105E+01, 570
1727699742.6536558, 1.105E+01, 570
1727699743.7585206, 1.104E+01, 571
1727699743.8618264, 1.107E+01, 571
1727699743.965789, 1.106E+01, 571
1727699744.0681527, 1.106E+01, 571
1727699744.1718364, 1.107E+01, 571
1727699744.2742348, 1.106E+01, 571
1727699744.3773482, 1.107E+01, 571
1727699744.4809165, 1.111E+01, 571
1727699744.5846918, 1.108E+01, 571
1727699744.6888106, 1.108E+01, 571
1727699745.7932742, 1.107E+01, 572
1727699745.895543, 1.107E+01, 572
1727699745.9987092, 1.109E+01, 572
1727699746.101946, 1.109E+01, 572
1727699746.2033465, 1.109E+01, 572
1727699746.3084881, 1.108E+01, 572
1727699746.4109547, 1.109E+01, 572
1727699746.515053, 1.108E+01, 572
1727699746.6189303, 1.107E+01, 572
1727699746.7219124, 1.110E+01, 572
1727699747.827773, 1.108E+01, 573
1727699747.9331088, 1.109E+01, 573
1727699748.0359485, 1.111E+01, 573
1727699748.1396742, 1.111E+01, 573
1727699748.243237, 1.110E+01, 573
1727699748.3465667, 1.112E+01, 573
1727699748.4509914, 1.111E+01, 573
1727699748.5536296, 1.111E+01, 573
1727699748.6572511, 1.111E+01, 573
1727699748.7607913, 1.111E+01, 573
1727699749.865483, 1.111E+01, 574
1727699749.9692395, 1.111E+01, 574
1727699750.0730093, 1.113E+01, 574
1727699750.1766508, 1.114E+01, 574
1727699750.2811213, 1.114E+01, 574
1727699750.3871052, 1.111E+01, 574
1727699750.4909034, 1.113E+01, 574
1727699750.5931144, 1.114E+01, 574
1727699750.6968915, 1.113E+01, 574
1727699750.799904, 1.114E+01, 574
1727699751.9050033, 1.113E+01, 575
1727699752.0080347, 1.111E+01, 575
1727699752.1121452, 1.115E+01, 575
1727699752.2153964, 1.114E+01, 575
1727699752.3190596, 1.115E+01, 575
1727699752.422766, 1.114E+01, 575
1727699752.526584, 1.114E+01, 575
1727699752.6294203, 1.115E+01, 575
1727699752.732446, 1.114E+01, 575
1727699752.8372135, 1.113E+01, 575
1727699753.942668, 1.113E+01, 576
1727699754.0461512, 1.115E+01, 576
1727699754.1511517, 1.117E+01, 576
1727699754.2550564, 1.117E+01, 576
1727699754.357559, 1.117E+01, 576
1727699754.4614592, 1.116E+01, 576
1727699754.5663803, 1.116E+01, 576
1727699754.668875, 1.116E+01, 576
1727699754.7757213, 1.118E+01, 576
1727699754.8783646, 1.117E+01, 576
1727699755.9852386, 1.116E+01, 577
1727699756.0889485, 1.116E+01, 577
1727699756.1925378, 1.118E+01, 577
1727699756.2963994, 1.117E+01, 577
1727699756.3997772, 1.120E+01, 577
1727699756.5031037, 1.117E+01, 577
1727699756.605958, 1.117E+01, 577
1727699756.7095003, 1.119E+01, 577
1727699756.8130753, 1.120E+01, 577
1727699756.915926, 1.118E+01, 577
1727699758.0236638, 1.118E+01, 578
1727699758.1268435, 1.120E+01, 578
1727699758.2316487, 1.120E+01, 578
1727699758.3353226, 1.123E+01, 578
1727699758.4386196, 1.123E+01, 578
1727699758.542609, 1.121E+01, 578
1727699758.6469436, 1.123E+01, 578
1727699758.748945, 1.120E+01, 578
1727699758.8524349, 1.120E+01, 578
1727699758.9551165, 1.120E+01, 578
1727699760.06038, 1.119E+01, 579
1727699760.1635346, 1.124E+01, 579
1727699760.2661576, 1.122E+01, 579
1727699760.3717685, 1.122E+01, 579
1727699760.4817357, 1.122E+01, 579
1727699760.5864124, 1.121E+01, 579
1727699760.690522, 1.123E+01, 579
1727699760.7935202, 1.123E+01, 579
1727699760.8965163, 1.122E+01, 579
1727699761.0001843, 1.121E+01, 579
1727699762.1048942, 1.122E+01, 580
1727699762.2079852, 1.122E+01, 580
1727699762.311742, 1.124E+01, 580
1727699762.4197893, 1.125E+01, 580
1727699762.5245774, 1.124E+01, 580
1727699762.6276913, 1.124E+01, 580
1727699762.739371, 1.125E+01, 580
1727699762.8427374, 1.124E+01, 580
1727699762.946023, 1.125E+01, 580
1727699763.0500154, 1.123E+01, 580
1727699764.1555157, 1.125E+01, 581
1727699764.263164, 1.124E+01, 581
1727699764.366585, 1.127E+01, 581
1727699764.4750926, 1.128E+01, 581
1727699764.5804577, 1.127E+01, 581
1727699764.6841698, 1.126E+01, 581
1727699764.787274, 1.126E+01, 581
1727699764.890731, 1.125E+01, 581
1727699764.993459, 1.126E+01, 581
1727699765.096733, 1.126E+01, 581
1727699766.2057805, 1.126E+01, 582
1727699766.3092797, 1.128E+01, 582
1727699766.4139473, 1.127E+01, 582
1727699766.517093, 1.128E+01, 582
1727699766.6223776, 1.128E+01, 582
1727699766.7254038, 1.128E+01, 582
1727699766.8287292, 1.131E+01, 582
1727699766.9315066, 1.128E+01, 582
1727699767.0344806, 1.129E+01, 582
1727699767.1397212, 1.127E+01, 582
1727699768.2456737, 1.129E+01, 583
1727699768.349233, 1.130E+01, 583
1727699768.4523625, 1.129E+01, 583
1727699768.556711, 1.130E+01, 583
1727699768.6600223, 1.130E+01, 583
1727699768.7642918, 1.131E+01, 583
1727699768.8671093, 1.130E+01, 583
1727699768.9701333, 1.130E+01, 583
1727699769.0735464, 1.129E+01, 583
1727699769.176416, 1.129E+01, 583
1727699770.2833924, 1.129E+01, 584
1727699770.3874612, 1.132E+01, 584
1727699770.490883, 1.131E+01, 584
1727699770.5939062, 1.131E+01, 584
1727699770.6984353, 1.131E+01, 584
1727699770.8020952, 1.132E+01, 584
1727699770.9085526, 1.133E+01, 584
1727699771.0148818, 1.132E+01, 584
1727699771.117253, 1.132E+01, 584
1727699771.220886, 1.132E+01, 584
1727699772.3267581, 1.132E+01, 585
1727699772.4294991, 1.134E+01, 585
1727699772.5333898, 1.132E+01, 585
1727699772.6365478, 1.135E+01, 585
1727699772.7403302, 1.135E+01, 585
1727699772.8439593, 1.135E+01, 585
1727699772.946999, 1.134E+01, 585
1727699773.0504677, 1.133E+01, 585
1727699773.1541855, 1.133E+01, 585
1727699773.256869, 1.133E+01, 585
1727699774.362027, 1.134E+01, 586
1727699774.466252, 1.136E+01, 586
1727699774.5696065, 1.137E+01, 586
1727699774.674639, 1.136E+01, 586
1727699774.7779658, 1.136E+01, 586
1727699774.8811123, 1.135E+01, 586
1727699774.984965, 1.136E+01, 586
1727699775.087317, 1.136E+01, 586
1727699775.1913767, 1.137E+01, 586
1727699775.2973492, 1.137E+01, 586
1727699776.4040358, 1.137E+01, 587
1727699776.5082517, 1.136E+01, 587
1727699776.6115549, 1.139E+01, 587
1727699776.7153137, 1.140E+01, 587
1727699776.818637, 1.137E+01, 587
1727699776.9221616, 1.137E+01, 587
1727699777.0273259, 1.139E+01, 587
1727699777.1316578, 1.137E+01, 587
1727699777.2352266, 1.137E+01, 587
1727699777.3404527, 1.137E+01, 587
1727699778.4471138, 1.137E+01, 588
1727699778.551328, 1.138E+01, 588
1727699778.6552913, 1.137E+01, 588
1727699778.7583241, 1.140E+01, 588
1727699778.8636408, 1.140E+01, 588
1727699778.966473, 1.139E+01, 588
1727699779.070258, 1.140E+01, 588
1727699779.174017, 1.140E+01, 588
1727699779.2767608, 1.140E+01, 588
1727699779.3810365, 1.141E+01, 588
1727699780.490209, 1.141E+01, 589
1727699780.5917628, 1.140E+01, 589
1727699780.696357, 1.142E+01, 589
1727699780.800346, 1.142E+01, 589
1727699780.9043694, 1.142E+01, 589
1727699781.0089364, 1.142E+01, 589
1727699781.112275, 1.141E+01, 589
1727699781.215219, 1.142E+01, 589
1727699781.3203678, 1.140E+01, 589
1727699781.4237185, 1.142E+01, 589
1727699782.5291784, 1.141E+01, 590
1727699782.6315224, 1.142E+01, 590
1727699782.7355847, 1.145E+01, 590
1727699782.839646, 1.145E+01, 590
1727699782.9430559, 1.144E+01, 590
1727699783.0462358, 1.142E+01, 590
1727699783.1497943, 1.146E+01, 590
1727699783.2530403, 1.143E+01, 590
1727699783.3562078, 1.143E+01, 590
1727699783.460811, 1.144E+01, 590
1727699784.5677197, 1.143E+01, 591
1727699784.6709101, 1.143E+01, 591
1727699784.7746544, 1.145E+01, 591
1727699784.8782177, 1.146E+01, 591
1727699784.9819653, 1.146E+01, 591
1727699785.0848284, 1.145E+01, 591
1727699785.1886585, 1.145E+01, 591
1727699785.296422, 1.145E+01, 591
1727699785.4009507, 1.145E+01, 591
1727699785.5038295, 1.145E+01, 591
1727699786.6092358, 1.145E+01, 592
1727699786.7126439, 1.145E+01, 592
1727699786.8165274, 1.147E+01, 592
1727699786.9208913, 1.147E+01, 592
1727699787.031996, 1.147E+01, 592
1727699787.135877, 1.149E+01, 592
1727699787.238703, 1.148E+01, 592
1727699787.3417356, 1.148E+01, 592
1727699787.4461753, 1.145E+01, 592
1727699787.5482135, 1.146E+01, 592
1727699788.6536658, 1.147E+01, 593
1727699788.7577803, 1.147E+01, 593
1727699788.8613083, 1.146E+01, 593
1727699788.9645476, 1.149E+01, 593
1727699789.068563, 1.149E+01, 593
1727699789.1714437, 1.149E+01, 593
1727699789.2758877, 1.149E+01, 593
1727699789.3801627, 1.147E+01, 593
1727699789.483817, 1.149E+01, 593
1727699789.5874543, 1.148E+01, 593
1727699790.6942027, 1.150E+01, 594
1727699790.7977114, 1.149E+01, 594
1727699790.9020445, 1.150E+01, 594
1727699791.0079193, 1.152E+01, 594
1727699791.1112962, 1.152E+01, 594
1727699791.2143805, 1.151E+01, 594
1727699791.320993, 1.150E+01, 594
1727699791.4249997, 1.151E+01, 594
1727699791.5288315, 1.151E+01, 594
1727699791.6316319, 1.151E+01, 594
1727699792.7385771, 1.152E+01, 595
1727699792.8415604, 1.149E+01, 595
1727699792.9463058, 1.152E+01, 595
1727699793.048857, 1.153E+01, 595
1727699793.1552567, 1.154E+01, 595
1727699793.2575226, 1.152E+01, 595
1727699793.3614016, 1.153E+01, 595
1727699793.4634173, 1.152E+01, 595
1727699793.5670743, 1.152E+01, 595
1727699793.6709802, 1.151E+01, 595
1727699794.777182, 1.152E+01, 596
1727699794.8806424, 1.154E+01, 596
1727699794.9841797, 1.154E+01, 596
1727699795.087727, 1.154E+01, 596
1727699795.1909556, 1.154E+01, 596
1727699795.2944949, 1.157E+01, 596
1727699795.3997161, 1.156E+01, 596
1727699795.5033305, 1.156E+01, 596
1727699795.6065898, 1.155E+01, 596
1727699795.7106898, 1.155E+01, 596
1727699796.8164444, 1.155E+01, 597
1727699796.9194865, 1.155E+01, 597
1727699797.0231981, 1.157E+01, 597
1727699797.1264324, 1.157E+01, 597
1727699797.2295516, 1.156E+01, 597
1727699797.3320622, 1.155E+01, 597
1727699797.4349506, 1.157E+01, 597
1727699797.538548, 1.158E+01, 597
1727699797.6430519, 1.157E+01, 597
1727699797.7451706, 1.159E+01, 597
1727699798.850824, 1.157E+01, 598
1727699798.955051, 1.157E+01, 598
1727699799.058945, 1.161E+01, 598
1727699799.162101, 1.159E+01, 598
1727699799.2652392, 1.158E+01, 598
1727699799.3679483, 1.158E+01, 598
1727699799.4715562, 1.158E+01, 598
1727699799.5741708, 1.158E+01, 598
1727699799.6787794, 1.158E+01, 598
1727699799.7826853, 1.159E+01, 598
1727699800.8872519, 1.157E+01, 599
1727699800.9910212, 1.158E+01, 599
1727699801.094488, 1.162E+01, 599
1727699801.1993284, 1.162E+01, 599
1727699801.3022518, 1.162E+01, 599
1727699801.407395, 1.162E+01, 599
1727699801.5103095, 1.160E+01, 599
1727699801.613268, 1.160E+01, 599
1727699801.7157536, 1.159E+01, 599
1727699801.819194, 1.162E+01, 599
